id,lat,lng,base_type,Base64,issue_color,address,reported_date,is_verifed_BMC
0,19.041691972000024,72.85052482000003," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgbWFkaW5hIG5hZ2FyLCA2MCBmZWV0IHJkLCBkaGFyYXZpCiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>madina nagar, 60 feet rd, dharavi",2020-04-18 20:15:08,True
1,19.047690380000066,72.85787174600006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgZ2F1c2l5YSBtYXNqaWQsZGhhcmF2aQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>gausiya masjid,dharavi",2020-04-18 20:15:08,True
2,19.03926740300005,72.85491353500005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBtdXNsaW0gbmFnYXIsZGhhcmF2aQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>muslim nagar,dharavi",2020-04-18 20:15:08,True
3,19.04372482200006,72.85004247900008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgamFudGEgc29jaWV0eSwgYWJodWRheWEgYmFuayxkaGFyYXZpCiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>janta society, abhudaya bank,dharavi",2020-04-18 20:15:08,True
4,19.017987179000045,72.81980024300003," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBkaGFyYW1yYWogYmhhbmR1IGNvdHRhZ2UsYnVhIGJoYXllIG1hcmcKICAgICAgICAgICAg""",Red,"<b> BMC verified </b><br>dharamraj bhandu cottage,bua bhaye marg",2020-04-18 20:15:08,True
5,19.005198476000032,72.82053658800005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgYmRkIGNoYXdsLCB3b3JsaQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>bdd chawl, worli",2020-04-18 20:15:08,True
6,19.00195741300007,72.81694836500003," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAga29tYmRpIGdhbGxpLHBvZGRhciBob3NwLCB3b3JsaQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>kombdi galli,poddar hosp, worli",2020-04-18 20:15:08,True
7,19.00170974800005,72.81849399200007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgYmRkIGNoYXdsLCB3b3JsaQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>bdd chawl, worli",2020-04-18 20:15:08,True
8,19.018673800000048,72.81916850800008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBrcmFudGkgbGFuZSwgYnVhIGJoYXllIG1hcmcKICAgICAgICAgICAg""",Red,"<b> BMC verified </b><br>kranti lane, bua bhaye marg",2020-04-18 20:15:08,True
9,19.001004932000054,72.81754334100003," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgYmRkIGNoYXdsLHdvcmxpCiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>bdd chawl,worli",2020-04-18 20:15:08,True
10,19.018357159000058,72.81840243300006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgZGhybWFyYWogYmhhbmR1IGNvdHRhZ2UsIGJ1YSBiaGF5ZSBtYXJnCiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>dhrmaraj bhandu cottage, bua bhaye marg",2020-04-18 20:15:08,True
11,19.017961991000053,72.81869763300006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgYXJ1biBwcmFrYXNoIHNhbmdoCiAgICAgICAgICAgIA==""",Red,<b> BMC verified </b><br>arun prakash sangh,2020-04-18 20:15:08,True
12,19.01787524200006,72.81815676500008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBiZWhpbmQgQlBUIHF1YXJ0ZXJzLHdvcmxpLCBtdW1iYWkKICAgICAgICAgICAg""",Red,"<b> BMC verified </b><br>behind BPT quarters,worli, mumbai",2020-04-18 20:15:08,True
13,19.01939522200007,72.81872934700004," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgbmVhciBmaXNoIG1hcmtldCwgd29ybGkKICAgICAgICAgICAg""",Red,"<b> BMC verified </b><br>near fish market, worli",2020-04-18 20:15:08,True
14,19.01952039100007,72.81786931500005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgYmhvbGFuYXRoIHdvcmxpa2FyIGNoYXdsCiAgICAgICAgICAgIA==""",Red,<b> BMC verified </b><br>bholanath worlikar chawl,2020-04-18 20:15:08,True
15,19.01901215700008,72.81788612000008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgZGF3YXJlIGhvdXNlCiAgICAgICAgICAgIA==""",Red,<b> BMC verified </b><br>daware house,2020-04-18 20:15:08,True
16,19.080310712000028,72.85698821900006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAga2FseWFuaSBuaXdhcywgYmFybWEgYmFrZXJ5LCB2YWtvbGEsIHNhbnRhY3J1egogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>kalyani niwas, barma bakery, vakola, santacruz",2020-04-18 20:15:08,True
17,19.07834762300007,72.84564794800008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgbWVoYm9vYiBrYXNhaSBjaGF3bCx2biBkZXNhaSwgc2FudGFjcnV6IGVhc3QKICAgICAgICAgICAg""",Red,"<b> BMC verified </b><br>mehboob kasai chawl,vn desai, santacruz east",2020-04-18 20:15:08,True
18,19.055734882000024,72.84233838600005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgaGluZ2EgZ2FsbGksIGJlaHJhbSBuYWdhcixiYW5kcmEgZWFzdAogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>hinga galli, behram nagar,bandra east",2020-04-18 20:15:08,True
19,19.058336590000067,72.84446533900007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBhbXJ1dCBuYWdhciwga2hlcndhZGksYmFuZHJhIGVhc3QKICAgICAgICAgICAg""",Red,"<b> BMC verified </b><br>amrut nagar, kherwadi,bandra east",2020-04-18 20:15:08,True
20,19.077064403000065,72.84410425200008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBuZWFyIHJ1eml5YSBtYWRhcmFzYSxnb2xpYmFyLGtoYXIgZWFzdAogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>near ruziya madarasa,golibar,khar east",2020-04-18 20:15:08,True
21,19.06253580200007,72.85837049100006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgQmFzZXJhIHNvY2lldHkgQktDLCBiYW5kcmEKICAgICAgICAgICAg""",Red,"<b> BMC verified </b><br>Basera society BKC, bandra",2020-04-18 20:15:08,True
22,19.07747605800006,72.84585164400005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBnb2xpYmFyLGtoYXIsbXVtYmFpIDQwMDA1NQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>golibar,khar,mumbai 400055",2020-04-18 20:15:08,True
23,19.057122126000024,72.84257840900004," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBiYWxhIHNhaGViIGdhbGxpLCBiZWhyYW0gbmFnYXIsIGJhbmRyYSBlYXN0LTQwMDA1NQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>bala saheb galli, behram nagar, bandra east-400055",2020-04-18 20:15:08,True
24,19.06255622300006,72.84389299600008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBwYXRoYXIgbmFnYXIsIGJoYXJhdCBuYWdhcixCS0MgYmFuZHJhIGVhc3QgbXVtYmFpIDQwMDA1NQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>pathar nagar, bharat nagar,BKC bandra east mumbai 400055",2020-04-18 20:15:08,True
25,19.079634501000047,72.84805043900008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgS2hhbGlsIGNoYXdsLCBzYXVkaSBuYWdhciwgdmFrb2xhIHNhbnRhY3J1eiBlYXN0IDQwMDA1NQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>Khalil chawl, saudi nagar, vakola santacruz east 400055",2020-04-18 20:15:08,True
26,19.133692270000036,72.85877406700007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBtYWRyYXNhIG1hc2ppZCwgZmlzaCBtYXJrZXQsam9nZXNod2FyaSBlYXN0LG11bWJhaS00MDAwMDYwCiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>madrasa masjid, fish market,jogeshwari east,mumbai-4000060",2020-04-18 20:15:08,True
27,19.139143697000065,72.85325870700007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgQWwgZmFxdWlyIG1vaGFtbWFkIGNoYXdsLGZyYW5jaXMgd2FkaSwgam9nZXNod2FyaSBlYXN0IDQwMDA2MAogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>Al faquir mohammad chawl,francis wadi, jogeshwari east 400060",2020-04-18 20:15:08,True
28,19.14083695100004,72.86139945800005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgbWF0ZXNod2FyaSBjaGF3bCwgYmVocmFtIGJhdWcgcmQsIGFuYW5kciBuYWdhcixqb2dlc2h3YXJpIGVhc3QgNDAwMTAyCiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>mateshwari chawl, behram baug rd, anandr nagar,jogeshwari east 400102",2020-04-18 20:15:08,True
29,19.12183359500005,72.84127775000006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICB1c21hbiBhbGkgYWRhYiBjaGF3bCwgZ2FvbmRldmkgZG9uZ2FyaSwgYW5kaGVyaSB3ZXN0LSA0MDAwNTgKICAgICAgICAgICAg""",Red,"<b> BMC verified </b><br>usman ali adab chawl, gaondevi dongari, andheri west- 400058",2020-04-18 20:15:08,True
30,19.118127370000025,72.82231329800005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBhaGF0cmUsIG1vcmFnYW9uLCBqdWh1LCBtdW1iYWkgNDAwMDQ5CiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>ahatre, moragaon, juhu, mumbai 400049",2020-04-18 20:15:08,True
31,19.144411138000066,72.80577015600005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICByYW1hbGUgaG91c2UgLCBkb25ncmksIHZlcnNvdmEsYW5kaGVyaSB3ZXN0LCBtdW1iYWktNDAwMDYxCiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>ramale house , dongri, versova,andheri west, mumbai-400061",2020-04-18 20:15:08,True
32,19.09563540000005,72.89471325900006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgc2FpZGhhbSBjaHMsZ2hhdGtvcGVyIGFuZGhlcmkgcm9hZCxrdXJsYSB3ZXN0LCA0MDAwNzIKICAgICAgICAgICAg""",Red,"<b> BMC verified </b><br>saidham chs,ghatkoper andheri road,kurla west, 400072",2020-04-18 20:15:08,True
33,19.068773239000045,72.87925966100005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBmaXR3YWxhIGNvbXBvdW5kLCBwaXBlIHJvYWQsbWFkYXJzYSwga3VybGEgd2VzdC00MDAwNzAKICAgICAgICAgICAg""",Red,"<b> BMC verified </b><br>fitwala compound, pipe road,madarsa, kurla west-400070",2020-04-18 20:15:08,True
34,19.067503986000077,72.92123974200007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBhaGlseWFiYWkgaG9sa2FyIG1hcmcsamFmZmFyaSBzY2hvb2wsIDQwMDA0MwogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>ahilyabai holkar marg,jaffari school, 400043",2020-04-18 20:15:08,True
35,19.064819291000052,72.92377942100006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgcm9hZCBubyA1LCBzaGl2YWppIG5hZ2FyLTQwMDA0MwogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>road no 5, shivaji nagar-400043",2020-04-18 20:15:08,True
36,19.06243539200005,72.90668143500005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgbWFodG1hIHBodWxlIGNoYXdsLFBMIGxva2hhbmRlIG1hcmcsIGNoZW1idXItNDAwMDg5CiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>mahtma phule chawl,PL lokhande marg, chembur-400089",2020-04-18 20:15:08,True
37,19.03067654800003,72.89648767400006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgbGF4bWkgbmFnYXIsbmVhciByYWlsd2F5IHRyYWNrICwgbWFodWwgcm9hZCxjaGVtYnVyIDQwMDA3NAogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>laxmi nagar,near railway track , mahul road,chembur 400074",2020-04-18 20:15:08,True
38,19.095472555000068,72.90107516000006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBiYXNsaW5nIGNoYXdsLCBSQiBrYWRhbSBtYXJnLGJoYXR3YWRpIDQwMDA4NAogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>basling chawl, RB kadam marg,bhatwadi 400084",2020-04-18 20:15:08,True
39,19.097618392000076,72.90351675400007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBHNyBtdW5pY2lwYWwgY29sb255LCBuZWFyIG11a3RhYmFpIGhvc3BpdGFsLGJoYXR3YWRpIDQwMDA4NAogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>G7 municipal colony, near muktabai hospital,bhatwadi 400084",2020-04-18 20:15:08,True
40,19.104374972000073,72.91610807900008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBraWxsZSBzaGl2bmVyaSBzb2NpZXR5LHJhbSBuYWdhciBCLHZpa3JvbGkgcGFyayBzaXRlLTQwMDA3OQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>kille shivneri society,ram nagar B,vikroli park site-400079",2020-04-18 20:15:08,True
41,19.188412668000073,72.84977676700005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgbWFzamlkIGNvbXBvdW5kLCBuZWFyIHN1Y2hhayBob3NwaXRhbCxtYWxhZCBlYXN0LG11bWJhaSA0MDAgMDk3CiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>masjid compound, near suchak hospital,malad east,mumbai 400 097",2020-04-18 20:15:08,True
42,19.14302762500006,72.79245803000003," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBhYWRhcnNoIHNvY2lldHksIHNoaXZhamkgbmFnYXIsIGdhdGUgbm8gMywgbWFkaCBtYXJrZXQsIG1hbGFkLTQwMDA2MQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>aadarsh society, shivaji nagar, gate no 3, madh market, malad-400061",2020-04-18 20:15:08,True
43,19.18816346500006,72.82285887600005," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBOQ0MgcGxvdCBuby4gMzggLG1hbGFkIHdlc3QgbWFsdmFuaS00MDAwOTUKICAgICAgICAgICAg""",Red,"<b> BMC verified </b><br>NCC plot no. 38 ,malad west malvani-400095",2020-04-18 20:15:08,True
44,19.19040005500005,72.85752212500007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgYmFtYnVkZSBjaGF3bCxwdXNocGEgcGFyaywgbWFsYWQgZWFzdCxtdW1iYWktNDAwMDk3CiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>bambude chawl,pushpa park, malad east,mumbai-400097",2020-04-18 20:15:08,True
45,19.187443294000047,72.86468327900008," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgc2FpbmF0aCBzb2NpZXR5LCBzYW50b2RoIG5hZ2FyLCBnb3JlZ2FvbiBlYXN0LTQwMDA2MwogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>sainath society, santodh nagar, goregaon east-400063",2020-04-18 20:15:08,True
46,19.18497540800007,72.82080140400006," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICBnYXRlIG5vIDcsIG1hbHZhbmksbXVtYmFpIDQwMDA5NQogICAgICAgICAgICA=""",Red,"<b> BMC verified </b><br>gate no 7, malvani,mumbai 400095",2020-04-18 20:15:08,True
47,19.185602245000037,72.82084449000007," ""data:text/html;charset=utf-8;base64","CiAgICAKICAgICAgICAgICAgPGI+VHlwZSAgICAgIDo8L2I+UmVkLUNvbmdlc3RlZCBBcmVhIDxicj4gCiAgICAgICAgICAgIDxiPkFkZHJlc3MgICA6PC9iPiA8YnI+IAogICAgICAgICAgICAgcGxvdCBubyA1MCxnYXRlIG5vIDcsbWFsdmFuaSA0MDAgMDk1CiAgICAgICAgICAgIA==""",Red,"<b> BMC verified </b><br>plot no 50,gate no 7,malvani 400 095",2020-04-18 20:15:08,True
